specObjID,bestObjID,plate,mjd,fiberID,survey,class,subClass,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
8.617764E+18,1237680303176941692,7654,57330,459,eboss,GALAXY,STARFORMING,337.1363,25.29373,21.82943,21.73,22.00294,21.75995,22.82696
8.617887E+18,1237680332168758107,7654,57330,906,eboss,GALAXY,STARFORMING,338.6605,27.13439,24.52163,22.9451,21.45707,20.84446,20.21123
8.618934E+18,1237680528664888216,7655,57336,620,eboss,GALAXY,STARBURST,339.5986,26.61208,22.29601,22.06187,21.541,21.38941,21.02961
8.622274E+18,1237666435265200183,7658,57312,482,eboss,GALAXY,STARBURST,343.146,24.50006,22.41578,22.4826,21.69531,21.62234,21.70681
8.622337E+18,1237680302642889005,7658,57312,712,eboss,GALAXY,AGN,344.2544,26.02537,20.16566,18.28601,17.60967,17.16683,16.752
8.624462E+18,1237678579831996474,7660,57357,250,eboss,GALAXY,STARBURST,8.205276,24.73632,21.8531,21.70649,21.3236,21.25775,22.02589
8.624464E+18,1237680070170706178,7660,57357,256,eboss,GALAXY,STARFORMING,8.256139,24.91377,22.28197,22.15502,21.9511,21.61165,22.80868
8.62677E+18,1237666245231706202,7662,57358,456,eboss,GALAXY,STARFORMING,4.26378,25.09758,21.36928,20.51469,19.72424,19.40215,19.07312
8.62779E+18,1237678578756943971,7663,57328,70,eboss,GALAXY,STARFORMING,4.948545,23.76932,22.05467,21.94659,21.70279,21.66088,22.07052
8.627813E+18,1237678578756813173,7663,57328,154,eboss,GALAXY,STARBURST,4.537861,23.79206,22.91117,21.73611,21.48133,21.26249,20.59933
8.631357E+18,1237680275259720038,7666,57339,758,eboss,GALAXY,STARBURST,359.6286,26.21928,21.93988,21.62464,21.56811,21.40013,21.77814
8.633596E+18,1237666246301319275,7668,57579,711,eboss,GALAXY,STARBURST,353.7604,25.43856,20.89817,22.646,21.87113,21.48593,21.42509
8.636899E+18,1237678790810730838,7671,57360,439,eboss,GALAXY,STARBURST,8.982775,27.67882,21.37534,20.98973,20.33797,20.14374,19.68529
8.637967E+18,1237680069097750564,7672,57339,230,eboss,GALAXY,STARFORMING,10.14815,24.04498,20.43693,20.74513,20.23206,19.98268,19.47412
8.639098E+18,1237680070172016678,7673,57329,246,eboss,GALAXY,STARBURST,11.46388,24.74683,22.30367,22.00862,21.77869,21.69757,21.24601
8.640209E+18,1237680075539415065,7674,57359,191,eboss,GALAXY,STARBURST,13.23362,27.75706,22.28141,21.87336,21.99786,21.62282,22.72048
8.640243E+18,1237678791349043510,7674,57359,318,eboss,GALAXY,STARBURST,12.67752,27.93494,21.62146,21.63941,21.10126,20.80311,20.36067
8.641336E+18,1237680069099061330,7675,57327,195,eboss,GALAXY,STARFORMING,13.43156,23.87544,23.1049,22.65288,20.51049,20.35514,22.82692
8.643767E+18,1237678791887290812,7677,57363,850,eboss,GALAXY,STARBURST,16.25117,28.24164,21.64422,21.56769,20.66966,20.42836,20.01198
8.530071E+18,1237680307468697619,7576,56948,920,eboss,GALAXY,STARFORMING,329.1681,23.57698,23.23807,21.88576,21.40557,21.1813,20.83483
8.532282E+18,1237680298881385337,7578,56956,774,eboss,GALAXY,STARBURST,334.6704,20.10692,22.33419,21.90106,21.13507,20.59371,20.32462
8.532302E+18,1237680273110925910,7578,56956,846,eboss,GALAXY,STARFORMING,335.0137,20.43105,21.69511,21.4584,21.03454,20.64494,20.84234
8.540164E+18,1237666243610935519,7585,57190,775,eboss,GALAXY,STARFORMING,339.1138,21.62616,21.41981,21.33927,21.32132,21.40712,21.69878
8.542264E+18,1237666243611853556,7587,57297,222,eboss,GALAXY,STARBURST,341.422,21.90193,23.27229,21.51583,20.99123,20.65792,20.33224
8.549031E+18,1237680296745304654,7593,56958,264,eboss,GALAXY,STARBURST,2.628152,21.23719,22.25608,21.88632,21.20461,20.75012,20.34109
8.550239E+18,1237680246278062234,7594,56947,565,eboss,GALAXY,STARFORMING,1.259915,19.84553,23.45046,21.87327,21.34045,21.17607,20.86594
8.552378E+18,1237679502171439199,7596,56945,154,eboss,GALAXY,STARFORMING,0.1796182,18.83533,21.89263,21.66596,21.5545,21.55434,20.39235
8.553548E+18,1237679477469413960,7597,56973,313,eboss,GALAXY,STARFORMING,357.8986,22.2458,22.9929,22.22271,20.78876,20.35012,19.76703
8.55578E+18,1237678601840820448,7599,56955,244,eboss,GALAXY,STARBURST,356.9665,17.58651,22.31187,22.16886,22.06145,22.22346,22.78448
8.558189E+18,1237680296742158756,7601,56959,815,eboss,GALAXY,STARBURST,354.9154,20.94092,21.55635,21.64166,21.53793,22.18704,22.29017
8.562654E+18,1237666184027701599,7605,56949,674,eboss,GALAXY,STARFORMING,342.3366,19.28839,22.27856,21.59833,21.7497,21.89621,22.82022
8.563796E+18,1237679478003269888,7606,56977,732,eboss,GALAXY,STARBURST,350.4287,22.25382,21.73467,21.02522,21.53662,21.2784,21.77185
8.564852E+18,1237672815977562167,7607,56902,477,eboss,GALAXY,STARBURST,348.8385,18.96228,21.20103,21.72192,22.01539,21.2797,20.8496
8.568236E+18,1237680298349560146,7610,56980,501,eboss,GALAXY,STARFORMING,346.9422,21.69663,21.33726,19.74767,18.82054,18.29665,17.84726
8.569377E+18,1237679504313286753,7611,56946,556,eboss,GALAXY,STARFORMING,346.3589,19.60909,21.3238,19.29962,18.30555,17.80066,17.48709
8.570494E+18,1237666184028881313,7612,56972,522,eboss,GALAXY,STARBURST,344.3153,21.27995,22.55606,21.98871,21.96695,21.75044,22.01104
8.572838E+18,1237666184030322771,7614,57307,860,eboss,GALAXY,STARBURST,346.8144,23.53651,24.63475,22.41157,22.41867,21.66932,20.98943
8.573914E+18,1237679543502569654,7615,56977,678,eboss,GALAXY,STARFORMING,8.223264,23.32168,21.48388,21.61075,21.70836,21.44559,22.82707
8.575037E+18,1237679476400521304,7616,56902,666,eboss,GALAXY,STARBURST,9.847192,21.5079,21.76217,20.73135,20.46753,20.18588,22.827
8.575047E+18,1237679476400652639,7616,56902,702,eboss,GALAXY,STARBURST,10.12437,21.42606,21.89548,21.15037,21.93146,21.32222,21.45879
8.577156E+18,1237678602384048363,7618,56898,182,eboss,GALAXY,STARBURST,12.19006,18.07776,21.83885,21.60618,21.56905,21.68303,22.00752
8.578365E+18,1237679503249899633,7619,56900,486,eboss,GALAXY,STARBURST,11.55892,19.47786,20.91004,20.53078,20.58952,21.85945,21.65713
8.579567E+18,1237679478012969158,7620,56904,761,eboss,GALAXY,STARBURST,14.2728,22.47868,22.53822,21.50637,21.19653,20.8436,20.76648
8.579593E+18,1237679542431449271,7620,56904,858,eboss,GALAXY,STARFORMING,14.64917,22.31926,21.60567,21.58289,21.5782,21.46288,21.7853
8.579625E+18,1237679478013427858,7620,56904,974,eboss,GALAXY,STARBURST,15.41144,22.45734,21.82865,21.58607,21.40961,21.63078,21.0382
8.580537E+18,1237679502179827765,7621,56985,196,eboss,GALAXY,STARBURST,20.27856,18.28463,20.97889,20.95256,20.76565,20.54995,20.07237
8.586277E+18,1237679504867262693,7626,56934,595,eboss,GALAXY,STARBURST,27.97567,19.51332,21.58081,21.63399,21.57293,21.48275,20.91419
8.587424E+18,1237679504866410783,7627,56933,674,eboss,GALAXY,STARFORMING,25.89394,19.80895,23.48825,21.73454,20.59965,20.1978,19.70007
8.592898E+18,1237679477482979529,7632,56987,110,eboss,GALAXY,STARBURST,31.08905,20.28788,23.16853,23.24438,21.12879,19.87151,19.16179
8.594172E+18,1237679477481406668,7633,56931,648,eboss,GALAXY,STARBURST,27.23045,20.95945,21.85542,21.85735,21.53349,20.8289,21.5347
8.600995E+18,1237680443833450729,7639,57297,893,eboss,GALAXY,STARFORMING,327.6879,24.60896,21.77545,21.54346,21.1923,22.20002,21.97862
8.607526E+18,1237680327872152585,7645,57573,75,eboss,GALAXY,STARBURST,330.9974,27.59272,22.00161,22.31698,21.651,21.4686,21.94494
8.609817E+18,1237680473365807392,7647,57655,218,eboss,GALAXY,STARBURST,334.4127,28.28221,22.17338,21.48717,21.17475,22.02621,21.70023
8.613402E+18,1237680333242040934,7650,57575,973,eboss,GALAXY,STARBURST,337.3642,27.62134,22.73476,22.07814,22.26913,22.28052,22.82687
8.614313E+18,1237680530812109509,7651,57654,192,eboss,GALAXY,STARFORMING,338.6154,28.05543,21.04565,20.20795,19.91601,19.81683,19.89365
8.61543E+18,1237680333243678812,7652,57579,157,eboss,GALAXY,STARBURST,341.4874,28.36315,23.97354,22.25008,20.80343,21.57828,20.92129
8.616517E+18,1237666246296142592,7653,57306,17,eboss,GALAXY,STARBURST,340.8328,23.93765,22.46149,21.74066,21.67686,21.40413,21.99801
8.620076E+18,1237680529202807078,7656,57338,675,eboss,GALAXY,STARFORMING,342.1759,27.58429,24.59408,23.58359,21.81844,20.87517,20.10189
8.621118E+18,1237678580895056840,7657,57309,371,eboss,GALAXY,STARBURST,341.4944,23.5927,22.84081,21.73177,21.2822,21.27318,21.18328
8.625608E+18,1237679478009757808,7661,57286,321,eboss,GALAXY,STARBURST,6.423195,22.91027,24.635,21.83689,22.16947,21.62194,21.58933
8.62902E+18,1237663306920034980,7664,57367,448,eboss,GALAXY,STARFORMING,1.504964,24.71936,22.83827,21.74223,21.20274,21.09276,20.64842
8.629121E+18,1237663308530254021,7664,57367,814,eboss,GALAXY,STARBURST,2.601573,25.83784,21.52678,21.16599,21.06717,21.65145,22.7238
8.631231E+18,1237678541165887668,7666,57339,299,eboss,GALAXY,STARBURST,359.2664,24.71043,22.1602,22.34781,21.82057,21.63122,21.84673
8.63344E+18,1237678540627050832,7668,57579,141,eboss,GALAXY,STARBURST,354.3978,24.13598,22.23277,21.60849,21.77592,21.31184,21.88886
8.633521E+18,1237678579288965657,7668,57579,437,eboss,GALAXY,STARBURST,352.7459,23.7697,22.39649,21.70436,21.2159,21.03872,22.09439
8.635853E+18,1237678580361069189,7670,57328,729,eboss,GALAXY,STARFORMING,348.7043,24.1712,24.19488,22.30275,20.92984,20.42494,19.81319
8.636907E+18,1237678790273859939,7671,57360,468,eboss,GALAXY,STARBURST,8.930552,27.4054,22.15633,22.19744,21.87209,21.9875,22.65474
8.637007E+18,1237678791884997132,7671,57360,831,eboss,GALAXY,STARBURST,10.35864,28.5456,23.18985,22.464,22.07818,21.85021,23.02644
8.6381E+18,1237680070708232397,7672,57339,714,eboss,GALAXY,STARBURST,9.853511,25.25478,21.03187,20.90569,20.86967,21.06351,21.44457
8.641397E+18,1237666273661485166,7675,57327,419,eboss,GALAXY,STARFORMING,12.39051,23.60274,22.85508,21.81256,21.43136,21.26187,21.65759
8.532235E+18,1237678578744361993,7578,56956,602,eboss,GALAXY,STARFORMING,334.0768,20.60481,23.29848,22.37955,22.14918,21.58591,21.00322
8.532272E+18,1237680272573792731,7578,56956,738,eboss,GALAXY,STARBURST,334.5174,19.99672,21.00111,20.36071,20.01715,19.85719,19.14681
8.535585E+18,1237680297271820668,7581,57195,502,eboss,GALAXY,STARBURST,337.4208,19.32198,21.22713,20.27959,19.79788,19.32143,19.13312
8.541198E+18,1237678580893090046,7586,57186,439,eboss,GALAXY,STARBURST,336.6512,22.7916,22.64399,21.81116,21.77528,20.38626,20.16647
8.548054E+18,1237679540816773433,7592,56947,807,eboss,GALAXY,STARBURST,4.580711,21.33436,21.26106,20.94458,20.21457,19.90156,19.47755
8.549132E+18,1237680298355785803,7593,56958,632,eboss,GALAXY,STARBURST,2.245901,22.50942,21.94859,21.92106,21.28577,21.09883,21.2195
8.550184E+18,1237679457073365406,7594,56947,364,eboss,GALAXY,STARBURST,1.80062,18.095,23.93,22.04399,21.51675,21.20347,21.38595
8.550196E+18,1237679457610104850,7594,56947,408,eboss,GALAXY,STARFORMING,1.440874,18.46387,23.55321,21.70671,22.00182,21.88473,22.73752
8.551286E+18,1237680296744255576,7595,56957,275,eboss,GALAXY,STARFORMING,359.9576,21.28594,21.81781,22.70558,21.74735,20.812,19.57944
8.552535E+18,1237679503244919276,7596,56945,725,eboss,GALAXY,STARFORMING,359.4569,19.57097,25.1138,24.45751,23.4727,21.54406,19.52519
8.552541E+18,1237679503781789911,7596,56945,746,eboss,GALAXY,STARBURST,359.517,20.07845,21.84802,21.36114,21.71469,21.49827,22.4819
8.553589E+18,1237679478006022253,7597,56973,462,eboss,GALAXY,STARBURST,357.2071,22.70318,22.31096,21.77524,21.74237,21.62776,22.79632
8.554644E+18,1237680247350362341,7598,56956,204,eboss,GALAXY,STARBURST,357.8289,20.57451,21.81157,21.15908,21.13099,21.50137,21.73084
8.555835E+18,1237678602377429314,7599,56955,443,eboss,GALAXY,STARFORMING,356.1926,18.08544,21.9922,21.76954,21.54373,21.58048,20.77744
8.55587E+18,1237680245202157786,7599,56955,569,eboss,GALAXY,STARBURST,356.1728,18.90526,22.25927,21.92074,21.8787,22.08189,22.61084
8.56482E+18,1237672764443328850,7607,56902,362,eboss,GALAXY,STARBURST,349.3399,18.42034,22.48115,21.74095,21.77926,21.63007,21.76101
8.572863E+18,1237672765514711631,7614,57307,949,eboss,GALAXY,STARBURST,347.4913,23.65213,22.17174,21.80259,21.32419,21.25256,21.29354
8.57712E+18,1237678601847439456,7618,56898,51,eboss,GALAXY,STARFORMING,12.6985,17.74186,21.56037,21.0342,21.09459,20.69092,21.60663
8.580673E+18,1237666213535023473,7621,56985,692,eboss,GALAXY,STARBURST,19.3746,18.74443,22.10566,21.80746,21.26283,20.91687,20.61718
8.580758E+18,1237679502717026758,7621,56985,998,eboss,GALAXY,STARFORMING,21.22943,18.60635,21.83014,22.0617,21.59874,21.41521,21.72109
8.586248E+18,1237679459755295276,7626,56934,492,eboss,GALAXY,STARBURST,27.44602,17.98509,22.21762,21.95226,21.20883,20.66634,20.45564
8.594075E+18,1237679476407926943,7633,56931,293,eboss,GALAXY,STARBURST,27.70867,19.90284,23.79138,21.80612,21.53114,21.28431,21.19964
8.594202E+18,1237679478555213997,7633,56931,756,eboss,GALAXY,STARFORMING,27.65286,21.76343,21.3323,21.67234,21.18082,21.45585,20.7602
8.596434E+18,1237679478552985818,7635,56979,684,eboss,GALAXY,STARBURST,22.07585,22.36979,21.22281,20.85155,21.47253,21.06293,22.39794
8.59987E+18,1237666275278127202,7638,56981,898,eboss,GALAXY,STARBURST,27.34684,23.41287,22.0787,21.86495,21.65444,21.47767,21.48756
8.601974E+18,1237680443833975802,7640,57311,358,eboss,GALAXY,STARBURST,329.0198,25.0212,21.9791,22.05217,22.31948,21.86598,21.5987
8.604265E+18,1237680505037063575,7642,57651,502,eboss,GALAXY,STARBURST,326.0897,29.34389,21.65757,21.15629,20.60432,20.68675,20.4121
8.607666E+18,1237680498596774089,7645,57573,587,eboss,GALAXY,STARBURST,328.8675,28.33525,21.75824,21.7527,21.10236,20.65717,20.26953
8.607764E+18,1237680474975241426,7645,57573,941,eboss,GALAXY,AGN,330.9745,28.57037,22.94798,20.86157,19.76715,19.24419,18.79967
8.609821E+18,1237680328410399895,7647,57655,234,eboss,GALAXY,STARBURST,334.3263,28.78167,23.53422,22.14702,21.50466,21.4354,21.03987
8.611014E+18,1237680307470926617,7648,57329,479,eboss,GALAXY,STARBURST,334.612,24.9506,21.70761,21.54914,20.77864,20.48189,19.95401
8.611035E+18,1237680331630183305,7648,57329,556,eboss,GALAXY,STARFORMING,334.6602,25.70302,21.8708,21.25398,20.10611,19.69805,19.14923
8.613364E+18,1237680326800572738,7650,57575,836,eboss,GALAXY,STARFORMING,336.7374,28.17754,23.04074,22.10998,22.20991,21.8876,21.28445
8.616646E+18,1237666246295093980,7653,57306,488,eboss,GALAXY,STARBURST,338.2013,23.45478,23.11679,22.1868,21.32799,20.99676,20.8823
8.621181E+18,1237680302641578562,7657,57309,600,eboss,GALAXY,STARBURST,341.0266,25.45866,21.97639,21.67223,21.36366,20.84647,20.70349
8.623312E+18,1237680075546952649,7659,57060,161,eboss,GALAXY,BROADLINE,32.42223,25.3952,23.97665,23.82416,22.50338,21.44963,20.63407
8.625541E+18,1237666308025024866,7661,57286,78,eboss,GALAXY,STARBURST,7.555276,24.08199,21.92355,21.27666,21.48009,21.30672,20.7131
8.625584E+18,1237666308024762802,7661,57286,233,eboss,GALAXY,STARBURST,6.815416,23.98651,22.78343,21.9439,21.79109,21.41048,21.50509
8.6268E+18,1237679562294100360,7662,57358,564,eboss,GALAXY,STARBURST,4.427546,26.55777,20.95166,20.87279,20.3877,20.35521,20.24998
8.626908E+18,1237678789199200854,7662,57358,958,eboss,GALAXY,STARBURST,6.603095,26.54588,23.59898,22.29121,21.83522,21.80685,22.33014
8.627774E+18,1237679479083106635,7663,57328,9,eboss,GALAXY,STARBURST,5.434672,23.67306,21.85079,21.73006,20.98763,20.53131,20.24221
8.627798E+18,1237679478545907858,7663,57328,97,eboss,GALAXY,STARFORMING,4.596121,23.14963,22.3061,21.83008,21.67967,22.24105,21.71263
8.634675E+18,1237678542772961433,7669,57329,542,eboss,GALAXY,STARBURST,350.3182,25.38041,22.16095,21.50356,20.97326,20.91617,21.37295
8.634741E+18,1237678579825311943,7669,57329,779,eboss,GALAXY,STARBURST,351.4227,24.1534,21.33883,21.0991,21.2966,20.89823,21.54396
8.6369E+18,1237678789200183863,7671,57360,441,eboss,GALAXY,STARBURST,9.121185,26.54622,22.73594,21.81072,20.64519,20.1605,19.96343
8.639166E+18,1237678581443330471,7673,57329,496,eboss,GALAXY,STARBURST,10.07122,25.79187,21.50911,21.13386,20.65085,20.20817,19.98212
8.63917E+18,1237680071781974866,7673,57329,509,eboss,GALAXY,STARFORMING,10.00177,26.12504,24.04938,22.79441,22.32065,21.13103,20.42771
8.643606E+18,1237678790813352026,7677,57363,262,eboss,GALAXY,STARBURST,15.77189,27.30925,23.34807,21.4598,20.69543,21.27644,19.96202
8.645849E+18,1237666246310690922,7679,57367,229,eboss,GALAXY,STARFORMING,17.56207,25.46124,24.63403,25.11426,24.80235,23.715,20.08607
8.646992E+18,1237666091130749478,7680,58131,294,eboss,GALAXY,STARBURST,18.42667,27.06418,21.99858,21.65952,21.18003,21.07367,21.03706
8.649187E+18,1237666275812376697,7682,57415,86,eboss,GALAXY,STARBURST,20.98613,24.77666,22.26587,21.61512,22.41088,21.90699,22.31549
8.527769E+18,1237680297806726183,7574,56945,740,eboss,GALAXY,STARBURST,332.6711,19.04642,22.1805,22.58508,22.06463,21.92864,21.71727
8.530971E+18,1237680268279808340,7577,56944,100,eboss,GALAXY,STARFORMING,337.487,17.90053,21.34075,21.15729,21.00951,21.08186,21.88289
8.531148E+18,1237680297271492864,7577,56944,744,eboss,GALAXY,STARBURST,336.5256,19.24034,21.956,21.6626,21.82905,22.21943,22.15174
8.535576E+18,1237680247342104932,7581,57195,468,eboss,GALAXY,STARBURST,337.9133,18.62654,21.609,21.39207,21.07341,20.69874,20.78647
8.536746E+18,1237678579819151752,7582,56960,630,eboss,GALAXY,STARBURST,336.3014,22.01682,22.01284,21.76287,21.85724,21.66784,22.16687
8.536781E+18,1237666433115030473,7582,56960,757,eboss,GALAXY,STARBURST,336.9473,21.73067,22.66816,22.01948,22.17487,22.18913,21.666
8.536831E+18,1237680299419631722,7582,56960,940,eboss,GALAXY,STARBURST,337.8278,21.13621,23.90453,22.08065,21.72725,21.66051,23.04559
8.542393E+18,1237666245222335188,7587,57297,694,eboss,GALAXY,STARBURST,340.8759,23.11275,21.01965,20.65086,20.30122,20.57422,20.42352
8.547878E+18,1237680245205631118,7592,56947,166,eboss,GALAXY,STARBURST,4.54434,18.95801,21.54815,21.35401,21.29993,21.39897,22.03602
8.547884E+18,1237680245742567732,7592,56947,188,eboss,GALAXY,STARBURST,4.71223,19.4744,21.50905,21.6719,21.14781,20.95955,22.17143
8.550205E+18,1237679457610039391,7594,56947,442,eboss,GALAXY,STARBURST,1.364061,18.34055,20.07985,19.82574,19.55621,19.60944,19.25547
8.550322E+18,1237680247352328623,7594,56947,866,eboss,GALAXY,STARBURST,2.557682,20.62122,23.53131,22.26802,21.73745,21.3368,20.88318
8.551297E+18,1237680247888085445,7595,56957,316,eboss,GALAXY,STARBURST,359.7858,21.02571,21.81281,21.47803,20.76885,20.86726,20.75325
8.552573E+18,1237680246814474444,7596,56945,861,eboss,GALAXY,STARFORMING,0.2235699,20.34118,22.11735,22.03074,22.05036,21.82438,22.82655
8.554769E+18,1237679476395278368,7598,56956,660,eboss,GALAXY,STARBURST,356.8776,21.39089,21.93322,21.74433,21.36667,21.09882,20.44465
8.557998E+18,1237680246812508342,7601,56959,120,eboss,GALAXY,STARBURST,355.3598,20.06259,22.38709,22.09482,22.37976,21.89561,22.62755
8.565916E+18,1237680245197504816,7608,56945,252,eboss,GALAXY,STARBURST,345.0148,17.84647,21.83115,21.73214,21.88709,21.50138,22.25965
8.56606E+18,1237679503238955049,7608,56945,776,eboss,GALAXY,STARFORMING,345.0689,18.5863,21.47835,19.55752,18.68392,18.37447,18.12779
8.570557E+18,1237680298885841152,7612,56972,751,eboss,GALAXY,STARBURST,345.381,21.89178,22.38069,22.26661,22.06707,22.31876,21.73493
8.570557E+18,1237680298348970278,7612,56972,752,eboss,GALAXY,STARFORMING,345.5165,21.48121,22.27795,22.56997,22.18996,21.87132,21.09512
8.573786E+18,1237679541355347992,7615,56977,210,eboss,GALAXY,STARFORMING,8.720579,21.65318,21.51969,20.37561,19.97053,19.65678,19.24796
8.579437E+18,1237679461897208103,7620,56904,290,eboss,GALAXY,STARBURST,14.05657,20.9429,23.57289,22.05646,21.82335,21.9018,21.26897
8.582836E+18,1237679169301971131,7623,56901,367,eboss,GALAXY,AGN,13.77261,17.88227,20.57687,19.2321,18.39285,17.91858,17.7245
8.584995E+18,1237666090591715595,7625,57011,30,eboss,GALAXY,STARFORMING,18.30594,22.09606,21.84255,21.72251,21.4774,22.30251,21.41531
8.588509E+18,1237679460827005187,7628,56978,523,eboss,GALAXY,STARBURST,22.64242,19.51988,21.55197,21.50562,21.2035,20.88493,20.92956
8.589593E+18,1237679459752542712,7629,56988,372,eboss,GALAXY,AGN,20.79227,18.72848,22.73043,22.03558,20.73,20.27164,19.75828
8.591831E+18,1237666088980578542,7631,57279,323,eboss,GALAXY,STARFORMING,19.39978,20.68096,22.36039,21.72245,22.50424,22.00997,20.34969
8.59312E+18,1237679478556655968,7632,56987,918,eboss,GALAXY,STARBURST,31.08472,21.2143,21.91104,21.07384,20.2424,19.71655,19.32522
8.594092E+18,1237679477481472309,7633,56931,358,eboss,GALAXY,STARBURST,27.49265,20.85063,21.29402,21.15652,20.57994,20.25888,20.24602
8.595384E+18,1237679479091495282,7634,56935,959,eboss,GALAXY,STARBURST,26.13127,22.21888,21.62325,22.32581,21.93144,21.64249,21.58857
8.596506E+18,1237679478553575701,7635,56979,946,eboss,GALAXY,STARFORMING,23.55202,22.21006,21.83801,22.05877,21.40072,21.9477,21.2454
